Date,Name,FPTS,PTS,3P,AST,TRB,STL,BLK,TOV,DD,TD
20141031,DeMarcus Cousins,34.75,20.0,0.0,1.0,11.0,1.0,0.0,6.0,1.0,0.0
20141031,Ryan Hollins,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20141031,Tony Parker,29.5,23.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
20141031,Marco Belinelli,17.0,15.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0
20141031,Cory Joseph,16.75,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
20141031,Danny Green,11.5,13.0,3.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0
20141031,Manu Ginobili,7.5,20.0,2.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0
20141031,Tim Duncan,29.75,14.0,0.0,2.0,13.0,1.0,2.0,5.0,1.0,0.0
20141031,Boris Diaw,24.0,5.0,1.0,6.0,9.0,0.0,0.0,4.0,0.0,0.0
20141031,Aron Baynes,12.25,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
20141101,Jeff Teague,49.0,20.0,1.0,8.0,3.0,3.0,0.0,6.0,0.0,0.0
20141101,Kyle Korver,21.25,20.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0
20141101,Thabo Sefolosha,14.75,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
20141101,Shelvin Mack,13.25,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0
20141101,Kent Bazemore,10.5,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
20141101,DeMarre Carroll,28.75,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20141101,Paul Millsap,25.25,13.0,0.0,5.0,10.0,1.0,0.0,4.0,1.0,0.0
20141101,Mike Scott,12.25,20.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
20141101,Al Horford,30.5,12.0,0.0,3.0,13.0,1.0,3.0,1.0,1.0,0.0
20141101,Rajon Rondo,32.0,13.0,1.0,12.0,7.0,1.0,1.0,3.0,1.0,0.0
20141101,Marcus Thornton,10.25,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20141101,Avery Bradley,10.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20141101,Marcus Smart,3.75,10.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
20141101,Jared Sullinger,35.75,13.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0
20141101,Jeff Green,25.0,17.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0
