Name,Pos,Date,Salary,Starter,Team,FPTS,Value,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,DD,TD,USG_perc,DRtg,ORtg,AST_perc,DRB_perc,ORB_perc,BLK_perc,TOV_perc,STL_perc,eFG_perc
Bismack Biyombo,C,20190205,3700.0,1,CHO,18.0,4.864864864864865,1,LAC,117,CHO,115,14.28,2,2,1.0,0,0,0.0,3,3,1.0,2,4,6,1,0,1,0,0,7,0,0,10.2,121.0,226.0,10.4,32.8,13.2,5.3,0.0,0.0,1.0
Frank Kaminsky,PF/C,20190205,3000.0,0,CHO,0.0,0.0,1,LAC,117,CHO,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collin Sexton,PG,20190205,4200.0,1,CLE,41.0,9.761904761904761,1,BOS,103,CLE,96,41.78,11,24,0.458,3,7,0.429,2,2,1.0,1,3,4,3,2,0,2,2,27,0,0,27.7,111.0,112.0,12.6,8.6,2.3,0.0,7.4,2.5,0.521
Alec Burks,PG/SG,20190205,5100.0,1,CLE,32.5,6.372549019607844,1,BOS,103,CLE,96,37.32,9,19,0.474,2,6,0.333,1,1,1.0,2,2,4,2,2,0,3,2,21,0,0,25.9,111.0,103.0,9.1,6.4,5.3,0.0,13.4,2.8,0.526
Jordan Clarkson,PG/SG,20190205,5200.0,0,CLE,18.5,3.5576923076923075,1,BOS,103,CLE,96,26.63,2,13,0.154,1,7,0.14300000000000002,2,3,0.667,1,3,4,3,1,0,1,2,7,0,0,24.8,111.0,68.0,14.9,13.5,3.7,0.0,6.5,2.0,0.192
Matthew Dellavedova,PG/SG,20190205,3500.0,0,CLE,15.5,4.428571428571429,1,BOS,103,CLE,96,16.9,3,8,0.375,2,6,0.333,0,0,0.0,0,0,0,4,1,0,3,3,8,0,0,28.0,111.0,88.0,36.1,0.0,0.0,0.0,27.3,3.1,0.5
Wade Baldwin,PG/SG,20190205,3000.0,0,CLE,0.0,0.0,1,BOS,103,CLE,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nwaba,SG/SF,20190205,3600.0,1,CLE,16.75,4.652777777777778,1,BOS,103,CLE,96,22.78,4,8,0.5,0,1,0.0,0,0,0.0,2,3,5,2,0,0,1,2,8,0,0,17.0,115.0,108.0,13.3,15.8,8.6,0.0,11.1,0.0,0.5
Jaron Blossomgame,SF/PF,20190205,3100.0,0,CLE,12.0,3.8709677419354835,1,BOS,103,CLE,96,17.62,2,5,0.4,0,2,0.0,0,0,0.0,1,3,4,2,0,0,0,0,4,0,0,12.2,114.0,111.0,15.8,20.4,5.6,0.0,0.0,0.0,0.4
Deng Adel,SF/PF,20190205,3100.0,1,CLE,7.5,2.4193548387096775,1,BOS,103,CLE,96,24.97,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,2,0,0,0,1,2,0,0,6.9,116.0,81.0,10.1,9.6,0.0,0.0,0.0,0.0,0.25
Larry Nance,PF/C,20190205,5800.0,0,CLE,30.0,5.172413793103448,1,BOS,103,CLE,96,29.27,5,8,0.625,1,1,1.0,0,0,0.0,5,7,12,2,0,0,2,3,11,1,0,14.7,112.0,125.0,10.3,28.7,16.7,0.0,20.0,0.0,0.688
Ante Zizic,C,20190205,5500.0,1,CLE,24.5,4.454545454545454,1,BOS,103,CLE,96,22.73,3,7,0.429,0,0,0.0,2,2,1.0,3,9,12,1,0,0,0,2,8,0,0,14.9,108.0,129.0,6.3,47.5,12.9,0.0,0.0,0.0,0.429
Channing Frye,PF/C,20190205,3000.0,0,CLE,0.0,0.0,1,BOS,103,CLE,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Jackson,PG/SG,20190205,5500.0,1,DET,34.5,6.2727272727272725,0,DET,105,NYK,92,33.37,5,14,0.35700000000000004,2,7,0.28600000000000003,7,7,1.0,0,2,2,7,1,0,1,4,19,0,0,26.4,105.0,123.0,33.8,6.0,0.0,0.0,5.5,1.6,0.429
Jose Calderon,PG,20190205,3100.0,0,DET,7.5,2.4193548387096775,0,DET,105,NYK,92,14.62,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,6,0,0,10.0,111.0,204.0,12.1,0.0,0.0,0.0,0.0,0.0,1.0
Bruce Brown,PG/SG,20190205,3300.0,1,DET,7.25,2.1969696969696972,0,DET,105,NYK,92,17.32,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,2,0,1,2,0,0,5.6,103.0,98.0,0.0,5.8,0.0,9.7,0.0,0.0,0.5
Langston Galloway,PG/SG,20190205,3300.0,0,DET,3.5,1.0606060606060606,0,DET,105,NYK,92,10.65,1,5,0.2,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,22.9,111.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Khyri Thomas,SG,20190205,3000.0,0,DET,0.0,0.0,0,DET,105,NYK,92,4.07,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Bullock,SG/SF,20190205,4200.0,1,DET,36.75,8.75,0,DET,105,NYK,92,35.73,7,14,0.5,5,10,0.5,0,0,0.0,0,7,7,2,2,0,1,1,19,0,0,20.4,97.0,122.0,9.7,19.6,0.0,0.0,6.7,3.0,0.679
Stanley Johnson,SF/PF,20190205,3500.0,0,DET,10.25,2.9285714285714284,0,DET,105,NYK,92,25.88,1,4,0.25,1,2,0.5,0,0,0.0,0,3,3,2,0,0,0,3,3,0,0,7.5,106.0,97.0,10.6,11.6,0.0,0.0,0.0,0.0,0.375
Luke Kennard,SG/SF,20190205,3600.0,0,DET,7.25,2.013888888888889,0,DET,105,NYK,92,12.27,1,6,0.16699999999999998,0,3,0.0,0,0,0.0,0,3,3,1,0,0,0,1,2,0,0,23.8,101.0,46.0,11.8,24.5,0.0,0.0,0.0,0.0,0.16699999999999998
Andre Drummond,C,20190205,8300.0,1,DET,50.0,6.024096385542168,0,DET,105,NYK,92,36.47,7,12,0.583,0,1,0.0,3,6,0.5,4,12,16,0,1,5,1,2,17,1,0,20.9,87.0,119.0,0.0,32.9,14.2,11.5,6.4,1.4,0.583
Blake Griffin,PF/C,20190205,8800.0,1,DET,47.5,5.3977272727272725,0,DET,105,NYK,92,38.1,10,17,0.588,3,6,0.5,6,8,0.75,1,5,6,8,0,0,5,3,29,0,0,32.6,106.0,122.0,41.3,13.1,3.4,0.0,19.6,0.0,0.6759999999999999
Zaza Pachulia,C,20190205,3500.0,0,DET,9.75,2.7857142857142856,0,DET,105,NYK,92,11.53,1,1,1.0,0,0,0.0,3,3,1.0,1,2,3,1,0,0,1,2,5,0,0,14.0,104.0,164.0,12.7,17.3,11.2,0.0,30.1,0.0,1.0
Jon Leuer,PF/C,20190205,3200.0,0,DET,0.0,0.0,0,DET,105,NYK,92,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Holiday,PG/SG,20190205,3400.0,0,IND,26.25,7.720588235294118,1,IND,136,LAL,94,22.67,7,10,0.7,3,4,0.75,0,0,0.0,0,1,1,3,1,0,0,2,17,0,0,19.0,97.0,171.0,15.4,6.4,0.0,0.0,0.0,2.1,0.85
Darren Collison,PG,20190205,6400.0,1,IND,26.0,4.0625,1,IND,136,LAL,94,25.33,2,6,0.333,1,1,1.0,0,0,0.0,2,2,4,5,4,0,0,0,5,0,0,10.2,86.0,138.0,18.1,11.5,9.2,0.0,0.0,7.6,0.41700000000000004
Cory Joseph,PG/SG,20190205,4400.0,0,IND,25.5,5.795454545454545,1,IND,136,LAL,94,20.92,5,7,0.7140000000000001,3,4,0.75,0,0,0.0,0,4,4,4,0,0,0,2,13,0,0,14.4,100.0,190.0,20.6,27.8,0.0,0.0,0.0,0.0,0.929
Thaddeus Young,SF/PF,20190205,6100.0,1,IND,42.25,6.926229508196721,1,IND,136,LAL,94,24.28,6,12,0.5,0,0,0.0,0,0,0.0,5,6,11,8,2,0,2,2,12,1,0,24.8,91.0,129.0,35.8,35.9,24.1,0.0,14.3,3.9,0.5
Bojan Bogdanovic,SG/SF,20190205,6000.0,1,IND,34.25,5.708333333333333,1,IND,136,LAL,94,32.7,10,17,0.588,4,10,0.4,0,0,0.0,0,1,1,5,1,0,5,2,24,0,0,29.0,99.0,110.0,17.8,4.4,0.0,0.0,22.7,1.5,0.706
Edmond Sumner,SG/SF,20190205,3500.0,0,IND,27.0,7.714285714285714,1,IND,136,LAL,94,17.37,7,9,0.778,3,4,0.75,0,0,0.0,2,0,2,0,2,1,0,2,17,0,0,22.3,86.0,182.0,0.0,0.0,13.5,5.1,0.0,5.5,0.9440000000000001
Tyreke Evans,SG/SF,20190205,4200.0,1,IND,26.0,6.19047619047619,1,IND,136,LAL,94,25.75,2,7,0.28600000000000003,2,4,0.5,1,2,0.5,0,6,6,6,1,0,1,2,7,0,0,14.8,96.0,114.0,21.4,33.9,0.0,0.0,11.3,1.9,0.429
Davon Reed,SG/SF,20190205,3000.0,0,IND,3.25,1.0833333333333333,1,IND,136,LAL,94,5.83,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,7.4,102.0,213.0,0.0,0.0,20.1,0.0,0.0,0.0,1.0
Myles Turner,C,20190205,6500.0,1,IND,32.75,5.038461538461538,1,IND,136,LAL,94,22.07,9,12,0.75,3,3,1.0,1,2,0.5,0,1,1,0,0,4,0,4,22,0,0,25.1,87.0,159.0,0.0,6.6,0.0,16.1,0.0,0.0,0.875
Domantas Sabonis,PF/C,20190205,5600.0,0,IND,27.0,4.821428571428572,1,IND,136,LAL,94,21.88,7,10,0.7,0,1,0.0,3,4,0.75,0,4,4,4,0,0,2,3,17,0,0,27.1,100.0,131.0,21.6,26.6,0.0,0.0,14.5,0.0,0.7
Kyle O'Quinn,PF/C,20190205,3000.0,0,IND,4.0,1.3333333333333333,1,IND,136,LAL,94,7.12,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,0,0,12.1,99.0,41.0,12.0,40.9,0.0,0.0,0.0,0.0,0.0
Patrick Beverley,PG/SG,20190205,5200.0,1,LAC,28.0,5.384615384615384,0,LAC,117,CHO,115,29.58,5,7,0.7140000000000001,3,4,0.75,2,2,1.0,1,5,6,3,0,0,1,5,15,0,0,13.7,122.0,171.0,14.4,15.9,4.0,0.0,11.3,0.0,0.929
Shai Gilgeous-Alexander,PG/SG,20190205,4400.0,1,LAC,13.0,2.954545454545454,0,LAC,117,CHO,115,17.65,2,8,0.25,0,0,0.0,2,2,1.0,2,0,2,3,0,0,0,0,6,0,0,22.9,128.0,105.0,22.3,0.0,13.3,0.0,0.0,0.0,0.25
Jerome Robinson,SG,20190205,3200.0,0,LAC,2.5,0.78125,0,LAC,117,CHO,115,6.27,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,0,0,14.5,117.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Tyrone Wallace,PG/SG,20190205,3200.0,0,LAC,0.0,0.0,0,LAC,117,CHO,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobias Harris,SF/PF,20190205,7900.0,1,LAC,50.25,6.360759493670886,0,LAC,117,CHO,115,36.18,13,21,0.619,6,7,0.857,2,3,0.667,1,6,7,5,0,0,6,2,34,0,0,35.6,123.0,118.0,26.8,15.6,3.2,0.0,21.2,0.0,0.762
Mike Scott,SF/PF,20190205,3000.0,0,LAC,21.75,7.25,0,LAC,117,CHO,115,24.13,3,6,0.5,3,4,0.75,0,0,0.0,1,6,7,2,0,0,1,3,9,0,0,13.2,120.0,135.0,11.0,23.4,4.9,0.0,14.3,0.0,0.75
Avery Bradley,SG/SF,20190205,3700.0,1,LAC,12.0,3.243243243243243,0,LAC,117,CHO,115,39.93,2,5,0.4,1,2,0.5,1,2,0.5,0,2,2,1,0,1,1,3,6,0,0,7.8,125.0,93.0,3.0,4.7,0.0,2.4,14.5,0.0,0.5
Sindarius Thornwell,SG/SF,20190205,3000.0,0,LAC,9.5,3.1666666666666665,0,LAC,117,CHO,115,13.57,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,1,0,2,0,0,0,3.4,110.0,100.0,16.8,13.9,0.0,6.9,0.0,3.7,0.0
Montrezl Harrell,PF/C,20190205,6600.0,0,LAC,38.5,5.833333333333334,0,LAC,117,CHO,115,27.95,7,13,0.5379999999999999,0,0,0.0,2,2,1.0,3,7,10,2,0,3,1,4,16,1,0,24.2,113.0,123.0,11.5,23.6,12.6,10.1,6.7,0.0,0.5379999999999999
Marcin Gortat,C,20190205,3200.0,1,LAC,10.25,3.203125,0,LAC,117,CHO,115,12.87,0,1,0.0,0,0,0.0,0,0,0.0,0,7,7,1,0,0,0,2,0,0,0,3.5,110.0,63.0,8.9,51.2,0.0,0.0,0.0,0.0,0.0
Boban Marjanovic,C,20190205,3500.0,0,LAC,0.0,0.0,0,LAC,117,CHO,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnathan Motley,PF/C,20190205,3200.0,0,LAC,0.0,0.0,0,LAC,117,CHO,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajon Rondo,PG,20190205,6800.0,1,LAL,13.0,1.911764705882353,0,IND,136,LAL,94,28.42,1,3,0.333,1,1,1.0,0,0,0.0,0,0,0,6,0,1,3,3,3,0,0,9.6,139.0,78.0,30.4,0.0,0.0,2.6,50.0,0.0,0.5
Sviatoslav Mykhailiuk,PG/SG,20190205,3100.0,0,LAL,11.0,3.5483870967741935,0,IND,136,LAL,94,12.0,1,3,0.333,0,1,0.0,3,4,0.75,0,2,2,1,0,1,0,0,5,0,0,15.2,131.0,75.0,0.0,9.8,0.0,0.0,50.0,4.0,1.25
LeBron James,SF/PF,20190205,10700.0,1,LAL,40.25,3.7616822429906542,0,IND,136,LAL,94,30.22,7,12,0.583,2,5,0.4,2,3,0.667,0,7,7,9,1,0,6,1,18,0,0,29.1,133.0,99.0,59.9,27.1,0.0,0.0,31.1,1.6,0.667
Brandon Ingram,SG/SF,20190205,5900.0,1,LAL,20.5,3.4745762711864403,0,IND,136,LAL,94,29.05,4,8,0.5,0,0,0.0,4,5,0.8,0,6,6,1,0,0,1,0,12,0,0,17.6,137.0,107.0,5.8,24.2,0.0,0.0,8.9,0.0,0.5
Lance Stephenson,SG/SF,20190205,4200.0,0,LAL,18.25,4.345238095238095,0,IND,136,LAL,94,28.28,3,7,0.429,0,2,0.0,7,8,0.875,0,1,1,2,1,0,2,2,13,0,0,20.2,137.0,109.0,11.3,4.1,0.0,0.0,16.0,1.7,0.429
Kyle Kuzma,SF/PF,20190205,5800.0,1,LAL,12.75,2.1982758620689657,0,IND,136,LAL,94,24.88,5,13,0.385,0,4,0.0,2,4,0.5,0,1,1,0,0,0,1,2,12,0,0,28.8,141.0,72.0,0.0,4.7,0.0,0.0,6.3,0.0,0.385
Michael Beasley,SF/PF,20190205,3600.0,0,LAL,10.25,2.8472222222222223,0,IND,136,LAL,94,12.22,0,8,0.0,0,2,0.0,0,0,0.0,1,4,5,3,0,0,1,1,0,0,0,33.5,134.0,27.0,33.7,38.3,11.9,0.0,11.1,0.0,0.0
Kentavious Caldwell-Pope,SG/SF,20190205,4300.0,0,LAL,10.25,2.3837209302325584,0,IND,136,LAL,94,23.47,1,6,0.16699999999999998,0,5,0.0,0,0,0.0,0,3,3,2,1,0,1,1,2,0,0,13.6,134.0,42.0,12.4,15.0,0.0,0.0,14.3,2.0,0.16699999999999998
JaVale McGee,C,20190205,4700.0,0,LAL,25.0,5.319148936170213,0,IND,136,LAL,94,15.37,7,8,0.875,0,0,0.0,2,2,1.0,1,3,4,0,1,1,0,2,16,0,0,26.3,125.0,177.0,0.0,22.9,9.5,4.9,0.0,3.1,0.875
Ivica Zubac,C,20190205,4600.0,1,LAL,13.5,2.9347826086956523,0,IND,136,LAL,94,19.2,4,5,0.8,0,0,0.0,0,0,0.0,1,3,4,1,0,0,2,2,8,0,0,16.6,138.0,106.0,10.0,18.3,7.6,0.0,28.6,0.0,0.8
Moritz Wagner,PF/C,20190205,3000.0,0,LAL,7.75,2.5833333333333335,0,IND,136,LAL,94,12.0,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,0,2,0,5,0,0,18.1,133.0,115.0,12.9,19.5,0.0,6.3,0.0,0.0,0.33299999999999996
Tyson Chandler,C,20190205,3400.0,0,LAL,0.0,0.0,0,IND,136,LAL,94,4.9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,PG,20190205,8200.0,1,MEM,50.25,6.128048780487806,1,MEM,108,MIN,106,33.58,8,22,0.364,6,11,0.545,3,4,0.75,1,2,3,9,3,0,2,2,25,0,0,34.5,114.0,117.0,52.4,6.6,2.8,0.0,7.8,4.7,0.5
Shelvin Mack,PG/SG,20190205,4500.0,0,MEM,6.0,1.3333333333333333,1,MEM,108,MIN,106,17.72,1,6,0.16699999999999998,1,4,0.25,0,0,0.0,0,0,0,1,1,0,2,2,3,0,0,20.3,121.0,46.0,8.1,0.0,0.0,0.0,25.0,2.9,0.25
Kyle Anderson,PG/SF,20190205,4300.0,0,MEM,0.0,0.0,1,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,PG/SG,20190205,3400.0,0,MEM,-0.5,-0.14705882352941177,1,MEM,108,MIN,106,6.23,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,14.4,128.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
Justin Holiday,SG/SF,20190205,4700.0,1,MEM,37.75,8.03191489361702,1,MEM,108,MIN,106,39.12,6,13,0.462,1,2,0.5,4,5,0.8,2,7,9,2,2,1,0,1,17,0,0,17.5,112.0,129.0,8.6,20.0,4.8,2.1,0.0,2.7,0.5
Bruno Caboclo,SF/PF,20190205,3600.0,0,MEM,18.0,5.0,1,MEM,108,MIN,106,22.25,2,5,0.4,1,3,0.333,4,4,1.0,0,2,2,0,1,2,0,3,9,0,0,13.7,114.0,144.0,0.0,10.0,0.0,7.4,0.0,2.3,0.5
Julian Washburn,SG/SF,20190205,3000.0,1,MEM,17.5,5.833333333333333,1,MEM,108,MIN,106,31.32,3,10,0.3,1,5,0.2,0,0,0.0,2,2,4,2,1,0,0,0,7,0,0,14.4,121.0,96.0,9.8,7.1,6.0,0.0,0.0,1.7,0.35
Yuta Watanabe,SF/PF,20190205,3000.0,0,MEM,10.5,3.5,1,MEM,108,MIN,106,18.75,2,5,0.4,1,2,0.5,0,0,0.0,1,3,4,0,0,0,0,1,5,0,0,12.0,120.0,113.0,0.0,17.9,5.0,0.0,0.0,0.0,0.5
JaMychal Green,SF/PF,20190205,4400.0,0,MEM,0.0,0.0,1,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Rabb,PF/C,20190205,3600.0,1,MEM,41.75,11.597222222222221,1,MEM,108,MIN,106,33.47,8,10,0.8,0,0,0.0,3,6,0.5,6,5,11,1,2,1,0,4,19,1,0,17.0,112.0,165.0,5.8,16.7,16.9,2.5,0.0,3.1,0.8
Jaren Jackson,PF/C,20190205,5200.0,1,MEM,41.5,7.980769230769231,1,MEM,108,MIN,106,37.57,6,14,0.429,4,7,0.5710000000000001,7,10,0.7,0,6,6,3,1,2,3,4,23,0,0,25.6,115.0,114.0,13.5,17.8,0.0,4.4,14.0,1.4,0.5710000000000001
Joakim Noah,C,20190205,3400.0,0,MEM,0.0,0.0,1,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade,PG/SG,20190205,5200.0,0,MIA,39.25,7.5480769230769225,0,MIA,118,POR,108,28.83,9,17,0.529,0,0,0.0,4,4,1.0,2,7,9,3,0,1,1,1,22,0,0,31.0,113.0,127.0,16.6,25.9,9.8,3.1,5.1,0.0,0.529
Justise Winslow,PG/SF,20190205,5800.0,1,MIA,24.0,4.137931034482759,0,MIA,118,POR,108,35.43,4,14,0.28600000000000003,1,6,0.16699999999999998,1,2,0.5,0,6,6,5,0,0,3,1,10,0,0,22.9,117.0,75.0,17.1,18.1,0.0,0.0,16.8,0.0,0.321
Tyler Johnson,PG/SG,20190205,4100.0,1,MIA,9.75,2.378048780487805,0,MIA,118,POR,108,29.03,2,7,0.28600000000000003,0,4,0.0,0,0,0.0,0,1,1,2,0,1,1,1,4,0,0,12.5,117.0,68.0,7.9,3.7,0.0,3.1,12.5,0.0,0.28600000000000003
Josh Richardson,SG/SF,20190205,5900.0,1,MIA,30.5,5.169491525423728,0,MIA,118,POR,108,33.73,6,9,0.667,1,2,0.5,5,6,0.833,0,4,4,2,2,0,0,3,18,0,0,15.6,112.0,165.0,7.8,12.6,0.0,0.0,0.0,2.9,0.722
Dion Waiters,SG/SF,20190205,3800.0,0,MIA,14.75,3.8815789473684212,0,MIA,118,POR,108,18.8,3,5,0.6,3,5,0.6,0,0,0.0,0,1,1,1,1,0,1,2,9,0,0,14.5,114.0,147.0,6.8,5.7,0.0,0.0,16.7,2.6,0.9
Wayne Ellington,SG/SF,20190205,3500.0,0,MIA,0.0,0.0,0,MIA,118,POR,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udonis Haslem,PF,20190205,3000.0,0,MIA,0.0,0.0,0,MIA,118,POR,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney McGruder,SG/SF,20190205,3200.0,0,MIA,0.0,0.0,0,MIA,118,POR,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,C,20190205,6900.0,1,MIA,54.75,7.934782608695651,0,MIA,118,POR,108,30.02,11,12,0.917,0,0,0.0,6,7,0.857,3,8,11,0,4,2,1,2,28,1,0,24.3,95.0,178.0,0.0,28.4,14.1,5.9,6.2,6.5,0.917
James Johnson,PF/C,20190205,3700.0,0,MIA,36.5,9.864864864864865,0,MIA,118,POR,108,26.65,6,11,0.545,1,3,0.333,2,2,1.0,0,6,6,3,2,3,2,2,15,0,0,23.6,99.0,118.0,15.8,24.0,0.0,10.0,14.4,3.7,0.591
Kelly Olynyk,PF/C,20190205,3900.0,1,MIA,16.0,4.102564102564103,0,MIA,118,POR,108,19.52,2,5,0.4,1,2,0.5,2,2,1.0,2,2,4,2,1,0,3,3,7,0,0,20.6,113.0,100.0,12.3,10.9,14.5,0.0,33.8,2.5,0.5
Bam Adebayo,PF/C,20190205,4200.0,0,MIA,12.0,2.857142857142857,0,MIA,118,POR,108,17.98,2,3,0.667,0,0,0.0,1,2,0.5,1,3,4,0,1,0,0,0,5,0,0,9.8,111.0,142.0,0.0,17.8,7.9,0.0,0.0,2.7,0.667
Jerryd Bayless,PG/SG,20190205,5400.0,1,MIN,19.5,3.6111111111111107,0,MEM,108,MIN,106,37.23,2,10,0.2,1,4,0.25,0,0,0.0,1,1,2,8,0,0,1,3,5,0,0,12.8,125.0,94.0,28.3,2.5,3.0,0.0,9.1,0.0,0.25
Isaiah Canaan,PG,20190205,3000.0,0,MIN,14.25,4.75,0,MEM,108,MIN,106,13.57,0,4,0.0,0,3,0.0,2,2,1.0,0,1,1,6,0,1,0,1,2,0,0,15.6,119.0,110.0,54.4,6.9,0.0,6.8,0.0,0.0,0.0
Tyus Jones,PG,20190205,3800.0,0,MIN,0.0,0.0,0,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Teague,PG,20190205,5700.0,0,MIN,0.0,0.0,0,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dario Saric,PF,20190205,3800.0,0,MIN,39.25,10.328947368421053,0,MEM,108,MIN,106,32.67,7,11,0.636,4,7,0.5710000000000001,4,4,1.0,2,5,7,5,0,0,2,3,22,0,0,19.6,120.0,158.0,25.6,14.4,6.8,0.0,13.6,0.0,0.818
Luol Deng,SF/PF,20190205,3300.0,0,MIN,32.25,9.772727272727273,0,MEM,108,MIN,106,22.2,8,10,0.8,2,3,0.667,0,0,0.0,2,5,7,1,2,0,2,1,18,0,0,23.4,107.0,139.0,10.0,21.2,10.1,0.0,16.7,4.7,0.9
Andrew Wiggins,SG/SF,20190205,6000.0,1,MIN,23.5,3.9166666666666665,0,MEM,108,MIN,106,35.37,5,18,0.278,1,6,0.16699999999999998,1,2,0.5,3,3,6,2,0,1,3,2,12,0,0,26.8,121.0,75.0,8.4,8.0,9.5,2.6,13.7,0.0,0.306
Josh Okogie,SG/SF,20190205,3600.0,1,MIN,16.75,4.652777777777778,0,MEM,108,MIN,106,25.93,4,8,0.5,1,2,0.5,2,2,1.0,0,5,5,0,0,0,2,3,11,0,0,18.2,119.0,103.0,0.0,18.1,0.0,0.0,18.4,0.0,0.563
Anthony Tolliver,SF/PF,20190205,3200.0,0,MIN,4.5,1.40625,0,MEM,108,MIN,106,13.0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,0,0,6.7,112.0,0.0,0.0,14.5,0.0,0.0,0.0,4.0,0.0
Keita Bates-Diop,SF,20190205,3000.0,0,MIN,0.0,0.0,0,MEM,108,MIN,106,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl-Anthony Towns,C,20190205,9700.0,1,MIN,54.5,5.618556701030928,0,MEM,108,MIN,106,34.65,8,14,0.5710000000000001,0,2,0.0,10,10,1.0,5,13,18,3,0,1,4,4,26,1,0,28.0,110.0,132.0,14.9,35.3,16.1,2.7,17.9,0.0,0.5710000000000001
